file_name_react,smiles_react,data,IP_Boltz_react,IP_Emin_react,EA_Boltz_react,EA_Emin_react,HOMO_Boltz_react,HOMO_Emin_react,LUMO_Boltz_react,LUMO_Emin_react,dipole_Boltz_react,dipole_Emin_react,electro_Boltz_react,electro_Emin_react,nucleo_Boltz_react,nucleo_Emin_react,electrofug_Boltz_react,electrofug_Emin_react,nucleofug_Boltz_react,nucleofug_Emin_react,SASA_area_Boltz_react,SASA_area_Emin_react,SASA_vol_Boltz_react,SASA_vol_Emin_react,Dispersion_area_Boltz_react,Dispersion_area_Emin_react,Dispersion_vol_Boltz_react,Dispersion_vol_Emin_react,Dispersion_P_int_Boltz_react,Dispersion_P_int_Emin_react,VBur_Boltz_react,VBur_Emin_react,Free_VBur_Boltz_react,Free_VBur_Emin_react,Sasa_distal_VBur_Boltz_react,Sasa_distal_VBur_Emin_react,Sasa_mol_VBur_Boltz_react,Sasa_mol_VBur_Emin_react,Buried_distal_VBur_Boltz_react,Buried_distal_VBur_Emin_react,Buried_mol_VBur_Boltz_react,Buried_mol_VBur_Emin_react,Pyr_alpha_Boltz_react,Pyr_alpha_Emin_react,Pyr_P_Boltz_react,Pyr_P_Emin_react,Pyr_P_angle_Boltz_react,Pyr_P_angle_Emin_react,Sterimol_L_Boltz_react,Sterimol_L_Emin_react,Sterimol_B_1_Boltz_react,Sterimol_B_1_Emin_react,Sterimol_B_5_Boltz_react,Sterimol_B_5_Emin_react,Sterimol_bur_L_Boltz_react,Sterimol_bur_L_Emin_react,Sterimol_bur_B_1_Boltz_react,Sterimol_bur_B_1_Emin_react,Sterimol_bur_B_5_Boltz_react,Sterimol_bur_B_5_Emin_react,smiles_ligand,IP_Boltz_ligand,IP_Emin_ligand,EA_Boltz_ligand,EA_Emin_ligand,HOMO_Boltz_ligand,HOMO_Emin_ligand,LUMO_Boltz_ligand,LUMO_Emin_ligand,dipole_Boltz_ligand,dipole_Emin_ligand,electro_Boltz_ligand,electro_Emin_ligand,nucleo_Boltz_ligand,nucleo_Emin_ligand,electrofug_Boltz_ligand,electrofug_Emin_ligand,nucleofug_Boltz_ligand,nucleofug_Emin_ligand,SASA_area_Boltz_ligand,SASA_area_Emin_ligand,SASA_vol_Boltz_ligand,SASA_vol_Emin_ligand,Dispersion_area_Boltz_ligand,Dispersion_area_Emin_ligand,Dispersion_vol_Boltz_ligand,Dispersion_vol_Emin_ligand,Dispersion_P_int_Boltz_ligand,Dispersion_P_int_Emin_ligand,VBur_Boltz_ligand,VBur_Emin_ligand,Free_VBur_Boltz_ligand,Free_VBur_Emin_ligand,Sasa_distal_VBur_Boltz_ligand,Sasa_distal_VBur_Emin_ligand,Sasa_mol_VBur_Boltz_ligand,Sasa_mol_VBur_Emin_ligand,Buried_distal_VBur_Boltz_ligand,Buried_distal_VBur_Emin_ligand,Buried_mol_VBur_Boltz_ligand,Buried_mol_VBur_Emin_ligand,Pyr_alpha_Boltz_ligand,Pyr_alpha_Emin_ligand,Pyr_P_Boltz_ligand,Pyr_P_Emin_ligand,Pyr_P_angle_Boltz_ligand,Pyr_P_angle_Emin_ligand,Cone_angle_Boltz_ligand,Cone_angle_Emin_ligand,Solid_angle_Boltz_ligand,Solid_angle_Emin_ligand,Solid_angle_G_Boltz_ligand,Solid_angle_G_Emin_ligand,Cone_angle_NAtoms_Boltz_ligand,Cone_angle_NAtoms_Emin_ligand,Sterimol_L_Boltz_ligand,Sterimol_L_Emin_ligand,Sterimol_B_1_Boltz_ligand,Sterimol_B_1_Emin_ligand,Sterimol_B_5_Boltz_ligand,Sterimol_B_5_Emin_ligand,Sterimol_bur_L_Boltz_ligand,Sterimol_bur_L_Emin_ligand,Sterimol_bur_B_1_Boltz_ligand,Sterimol_bur_B_1_Emin_ligand,Sterimol_bur_B_5_Boltz_ligand,Sterimol_bur_B_5_Emin_ligand,ratio
NHUBNHMFXQNNMV-UHFFFAOYSA-N_conf_0.gjf,C#Cc1ccccn1,0,8.522969844,8.522969844,4.051823535,4.051823535,-0.36824882,-0.36824882,-0.260122947,-0.260122947,0.79404084,0.79404084,0.801402129,0.801402129,-8.522969844,-8.522969844,9.324371973,9.324371973,1.595578594,1.595578594,273.2628492,273.2628492,371.1763357,371.1763357,158.8358644,158.8358644,137.5765382,137.5765382,16.50791346,16.50791346,44.24072098,44.24072098,135.3536591,135.3536591,69.85470299,69.85470299,114.095424,114.095424,69.79890134,69.79890134,114.0396223,114.0396223,89.99991507,89.99991507,0.00000000769,0.00000000769,0.0000817,0.0000817,3.749635694,3.749635694,1.700053386,1.700053386,3.278991603,3.278991603,3.749635694,3.749635694,1.700053386,1.700053386,3.278991603,3.278991603,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,1.300954968
UEXCJVNBTNXOEH-UHFFFAOYSA-N_conf_0.gjf,C#Cc1ccccc1,0,8.71817156,8.71817156,3.647500008,3.647500008,-0.388272564,-0.388272564,-0.242089295,-0.242089295,0.09796238,0.09796238,0.712757554,0.712757554,-8.71817156,-8.71817156,9.430929114,9.430929114,1.911257546,1.911257546,279.0732135,279.0732135,382.1924822,382.1924822,166.1435404,166.1435404,145.442546,145.442546,16.64176878,16.64176878,44.78772911,44.78772911,134.8066509,134.8066509,72.93948185,72.93948185,117.727211,117.727211,73.06045938,73.06045938,117.8481885,117.8481885,-30.00000002,-30.00000002,2,2,0.073592243,0.073592243,3.749544001,3.749544001,1.700161954,1.700161954,3.237598381,3.237598381,3.749544001,3.749544001,1.700161954,1.700161954,3.237598381,3.237598381,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,1.179698219
XTYBMJQHLYVUBK-UHFFFAOYSA-N_conf_0.gjf,COCC#Cc1ccccc1,1,8.138858508,8.145785398,3.793433711,3.795587049,-0.385162935,-0.385294838,-0.242051682,-0.242139884,0.593810015,0.592885278,0.682923954,0.684308726,-8.138858508,-8.145785398,8.821782463,8.830094124,1.735490244,1.734721676,358.137065,357.8718908,512.9970374,512.870726,228.91831,229.96271,203.6559819,203.7029322,16.83113302,16.89106661,87.74298363,87.99300449,91.8513964,91.60137554,87.97984128,87.63114438,175.7228249,175.6241489,88.06387545,87.82996024,175.8068591,175.8229647,78.02018795,77.92310159,0.03399417,0.034817354,1.723638616,1.754527348,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,CC1(C)N(C2=C(C(C)C)C=CC=C2C(C)C)/C(C3(CCCCC3)C1)=[Cu]/B(OC4(C)C)OC4(C)C,6.055502498,6.055802103,4.52686247,4.526338211,-0.292442706,-0.292448904,-0.259705435,-0.259703421,2.82965437,2.828717701,0.645251552,0.645115914,-6.055502498,-6.055802103,6.70075405,6.700918016,0.964389082,0.964777702,724.0932345,723.6418726,1344.324513,1343.929949,607.4487945,608.1070851,680.7480668,681.2769938,21.14198087,21.16143378,121.2401243,121.2621856,58.35425577,58.33219439,424.5082186,424.1986786,545.7483428,545.4608643,424.6019197,424.5225972,545.842044,545.7847829,46.89146872,47.0897589,0.147036173,0.148588709,3.512711,3.516141046,303.693018,303.6817689,9.280711778,9.282273758,73.85355774,73.86598759,3,3,9.666834272,9.665109236,4.226835083,4.224423418,7.107085014,7.10567231,8.353492795,8.354903232,4.226835083,4.224423418,6.686670087,6.685616651,0.81346679
UUZRIAGCTHKQSP-SNVBAGLBSA-N_conf_0.gjf,CC#CC(O)c1ccccc1,0,8.3015885,8.31576146,3.134063549,3.118686322,-0.392648466,-0.393394532,-0.222441584,-0.222380634,0.852929006,0.874332813,0.542113912,0.540268339,-8.3015885,-8.31576146,8.843702412,8.856029799,2.254050363,2.267582017,352.1282965,351.3913393,505.2608002,504.4936906,224.3128229,223.7671774,201.7833123,201.4463401,16.97131696,16.98326717,77.09408926,77.28398673,102.5002908,102.3103933,96.57643124,96.36138059,173.6705205,173.6453673,96.37226516,96.12191513,173.4663544,173.4059019,76.77206424,80.16973033,0.015748717,0.016746295,1.080452823,1.104167322,4.743858486,4.743856945,1.889131691,1.887395415,6.133053366,6.113268833,4.743858486,4.743856945,1.889131691,1.887395415,6.133053366,6.113268833,CC(O1)(C)C(C)(C)OB1[Cu][P](C2CCCCC2)(C3CCCCC3)C4CCCCC4,6.239026915,6.236524887,2.613363402,2.549242946,-0.295710189,-0.296062864,-0.174829447,-0.171560547,2.504308433,2.466512898,0.237153386,0.227371055,-6.239026915,-6.236524887,6.4761803,6.463895942,2.469789984,2.52412811,696.7960824,687.7307912,1241.017199,1234.090887,559.7072818,557.1238961,620.4995323,620.4704253,20.40458216,20.48078257,107.3461106,107.0033675,72.24826943,72.59101254,376.3828079,376.7987559,483.7289185,483.8021234,376.240429,376.5411026,483.5865396,483.54447,36.72824227,31.05625285,0.22389887,0.264546003,6.189257336,7.096222399,280.4851813,274.4261234,8.208756369,8.140240076,65.32320764,64.77797231,3,3,9.683467935,9.583006443,4.282650093,4.184005418,6.664996739,6.635797136,7.447795111,7.503944196,4.282650093,4.184005418,6.664996739,6.635797136,-0.981820464
XTYBMJQHLYVUBK-UHFFFAOYSA-N_conf_0.gjf,COCC#Cc1ccccc1,1,8.138858508,8.145785398,3.793433711,3.795587049,-0.385162935,-0.385294838,-0.242051682,-0.242139884,0.593810015,0.592885278,0.682923954,0.684308726,-8.138858508,-8.145785398,8.821782463,8.830094124,1.735490244,1.734721676,358.137065,357.8718908,512.9970374,512.870726,228.91831,229.96271,203.6559819,203.7029322,16.83113302,16.89106661,87.74298363,87.99300449,91.8513964,91.60137554,87.97984128,87.63114438,175.7228249,175.6241489,88.06387545,87.82996024,175.8068591,175.8229647,78.02018795,77.92310159,0.03399417,0.034817354,1.723638616,1.754527348,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,CC(O1)(C)C(C)(C)OB1[Cu][P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,6.334507502,6.334513412,5.206147183,5.206145431,-0.30192517,-0.301925104,-0.261239895,-0.261239894,2.635007159,2.635009216,0.937723868,0.937723814,-6.334507502,-6.334513412,7.27223137,7.272237226,0.577576685,0.577578383,706.3838677,706.3837479,1180.517385,1180.517188,523.3356623,523.335524,537.0898406,537.0897664,21.1518248,21.15182624,96.69192303,96.6917935,82.902457,82.90258653,362.6211428,362.6211794,459.3130658,459.3129729,362.7136394,362.7136666,459.4055624,459.4054601,34.20651041,34.20609056,0.043807667,0.04380843,3.997191461,3.997268606,289.4518299,289.4514031,7.195244877,7.195212205,57.25793945,57.25767945,3,3,10.16185358,10.1618596,4.199578549,4.199580549,6.4735266,6.473528065,7.292456272,7.292463929,4.199578549,4.199580549,6.4735266,6.473528065,-0.633244557
PAHXLHWOHJTWRU-UHFFFAOYSA-N_conf_0.gjf,C#Cc1cccc(C(F)(F)F)c1,0,9.450401384,9.450400857,4.545197293,4.545198141,-0.415972265,-0.415972245,-0.273397519,-0.273397562,1.604212303,1.604212942,1.073138701,1.073138928,-9.450401384,-9.450400857,10.52354009,10.52353978,1.373941408,1.373940787,333.7065502,333.5105454,478.8774632,478.6726961,199.763585,199.4233638,178.7227559,178.6356315,16.83345041,16.8189948,44.81973381,44.83897844,134.7746462,134.7554016,115.8005609,115.8692936,160.6202947,160.7082721,115.7931018,115.8022419,160.6128356,160.6412204,89.99332233,89.9930586,0.0000000239,0.0000000249,0.012566128,0.013084178,3.749513247,3.749513255,1.799628434,1.799904575,4.998891905,4.99889666,3.749513247,3.749513255,1.799628434,1.799904575,4.998891905,4.99889666,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,1.237907151
SUXWQPSEOCJCSJ-UHFFFAOYSA-N_conf_0.gjf,C#CCNOS(=O)(=O)c1ccc(C)cc1,0,8.310813355,8.33026588,4.379133125,4.34166638,-0.38650574,-0.386864103,-0.261247338,-0.260212563,1.743294224,1.703173789,0.876414207,0.86655337,-8.310813355,-8.33026588,9.187227562,9.19681925,1.343281082,1.37088699,413.6631996,409.7800082,628.4112393,624.6127006,276.0225142,274.5989792,260.7679276,260.2190508,18.52485872,18.56095416,57.8849642,62.53777701,121.7094158,117.056603,163.3967117,158.3349755,221.2816759,220.8727525,163.5543451,158.5768351,221.4393093,221.1146121,64.33220834,89.1594512,0.33023492,0.000408144,0.536645471,0.472747574,3.744671985,3.744520289,1.701163212,1.7,9.998090761,10.64523767,3.744671985,3.744520289,1.701163212,1.7,6.86062424,7.349110175,CC1(C)OB(/[Cu]=C2N(C3=C(C)C=C(C)C=C3C)C=CN/2C4=C(C)C=C(C)C=C4C)OC1(C)C,5.982462764,5.986137343,4.423053711,4.423386727,-0.277278519,-0.277261653,-0.2315491,-0.231558517,2.676235642,2.679185612,0.603166487,0.603721418,-5.982462764,-5.986137343,6.585629251,6.589858761,1.026112776,1.026334691,722.844731,722.1033057,1291.076561,1289.953134,599.8105031,596.7527206,620.9256948,618.6124521,21.58094706,21.50741659,112.0663794,112.0184803,67.5280006,67.57589973,404.4257757,404.3821984,516.4921551,516.4006787,404.6048637,404.7226033,516.6712431,516.7410836,28.06784277,28.08975987,0.086901675,0.086269677,6.370421311,6.36953559,288.3992979,288.4637423,8.875462223,8.870261607,70.62868425,70.58729906,3,3,9.34329428,9.344435293,4.26518527,4.266345251,8.264892929,8.264916687,8.273273039,8.273785433,4.26518527,4.266345251,6.790333673,6.790182677,-1.125538905
OVZNWVIADNDQCJ-UHFFFAOYSA-N_conf_0.gjf,CC(C)CC#Cc1ccccc1,0,7.921587836,7.915511317,3.576184783,3.575406095,-0.375080061,-0.375052943,-0.233388034,-0.233347838,0.352953431,0.361827721,0.601732258,0.600838526,-7.921587836,-7.915511317,8.523320094,8.516349843,1.871547474,1.871432432,392.4199627,394.0627626,577.7670491,579.0766998,262.7400337,263.0536824,240.5333968,241.039279,17.15086828,17.07700411,92.02222446,90.51886423,87.57215557,89.0755158,106.9379909,108.4964747,198.9602153,199.0153389,107.0784481,108.5914706,199.1006726,199.1103348,80.12026676,79.82829048,0.011564161,0.012352262,0.938681953,0.995488616,6.565995093,6.803489365,2.09742913,2.051234522,4.567747329,4.569237513,6.565995093,6.803489365,2.09742913,2.051234522,4.567747329,4.569237513,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,-2.720725073
ZZWYPJJFBHEPLG-UHFFFAOYSA-N_conf_0.gjf,c%10(C#CCOC%11=CC=CC=C%11)ccccc%10,1,7.640442129,7.652382374,4.328571521,4.321187231,-0.377197122,-0.377216293,-0.244529785,-0.244640425,0.56935385,0.572731788,0.777454413,0.776584262,-7.640442129,-7.652382374,8.417896542,8.428966636,1.294882892,1.301397032,438.8557537,437.3932385,662.2388983,661.2838383,294.0125986,293.6316157,273.5472269,273.341607,18.60672445,18.64504067,96.51420065,97.16768012,83.08017938,82.42669991,146.0147833,145.3032626,242.528984,242.4709427,146.0744881,145.359574,242.5886888,242.5272541,83.11326004,82.47159028,0.007777188,0.008502222,0.591119865,0.64623025,7.971954414,7.971865181,1.916785926,1.912895527,7.153494418,7.30045695,7.492155626,7.492069546,1.916785926,1.912895527,6.702679544,6.849811537,CC(O1)(C)C(C)(C)OB1[Cu][P](C2CCCCC2)(C3CCCCC3)C4CCCCC4,6.239026915,6.236524887,2.613363402,2.549242946,-0.295710189,-0.296062864,-0.174829447,-0.171560547,2.504308433,2.466512898,0.237153386,0.227371055,-6.239026915,-6.236524887,6.4761803,6.463895942,2.469789984,2.52412811,696.7960824,687.7307912,1241.017199,1234.090887,559.7072818,557.1238961,620.4995323,620.4704253,20.40458216,20.48078257,107.3461106,107.0033675,72.24826943,72.59101254,376.3828079,376.7987559,483.7289185,483.8021234,376.240429,376.5411026,483.5865396,483.54447,36.72824227,31.05625285,0.22389887,0.264546003,6.189257336,7.096222399,280.4851813,274.4261234,8.208756369,8.140240076,65.32320764,64.77797231,3,3,9.683467935,9.583006443,4.282650093,4.184005418,6.664996739,6.635797136,7.447795111,7.503944196,4.282650093,4.184005418,6.664996739,6.635797136,-2.489556966
ZZWYPJJFBHEPLG-UHFFFAOYSA-N_conf_0.gjf,c%10(C#CCOC%11=CC=CC=C%11)ccccc%10,1,7.640442129,7.652382374,4.328571521,4.321187231,-0.377197122,-0.377216293,-0.244529785,-0.244640425,0.56935385,0.572731788,0.777454413,0.776584262,-7.640442129,-7.652382374,8.417896542,8.428966636,1.294882892,1.301397032,438.8557537,437.3932385,662.2388983,661.2838383,294.0125986,293.6316157,273.5472269,273.341607,18.60672445,18.64504067,96.51420065,97.16768012,83.08017938,82.42669991,146.0147833,145.3032626,242.528984,242.4709427,146.0744881,145.359574,242.5886888,242.5272541,83.11326004,82.47159028,0.007777188,0.008502222,0.591119865,0.64623025,7.971954414,7.971865181,1.916785926,1.912895527,7.153494418,7.30045695,7.492155626,7.492069546,1.916785926,1.912895527,6.702679544,6.849811537,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,0.062382921
XTYBMJQHLYVUBK-UHFFFAOYSA-N_conf_0.gjf,COCC#Cc1ccccc1,1,8.138858508,8.145785398,3.793433711,3.795587049,-0.385162935,-0.385294838,-0.242051682,-0.242139884,0.593810015,0.592885278,0.682923954,0.684308726,-8.138858508,-8.145785398,8.821782463,8.830094124,1.735490244,1.734721676,358.137065,357.8718908,512.9970374,512.870726,228.91831,229.96271,203.6559819,203.7029322,16.83113302,16.89106661,87.74298363,87.99300449,91.8513964,91.60137554,87.97984128,87.63114438,175.7228249,175.6241489,88.06387545,87.82996024,175.8068591,175.8229647,78.02018795,77.92310159,0.03399417,0.034817354,1.723638616,1.754527348,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,CC1(C)OB([Cu][P](C2=CC=C(Cl)C=C2)(C3=CC=C(Cl)C=C3)C4=CC=C(Cl)C=C4)OC1(C)C,6.532314573,6.532307803,5.892063863,5.892120901,-0.316817788,-0.316814609,-0.280563868,-0.280566749,1.721225608,1.721232343,1.308539811,1.308572389,-6.532314573,-6.532307803,7.840854384,7.840880193,0.262475948,0.262451488,783.5826958,783.3326961,1314.986406,1314.674511,578.5448071,580.493985,594.9929242,596.382596,21.75486896,21.78761226,97.16297356,97.18127688,82.43140647,82.41310315,428.3265581,428.2411552,525.4895317,525.4224321,428.2999988,428.2722765,525.4629724,525.4535534,33.1170197,33.12122983,0.053955776,0.054038001,4.742421561,4.742627721,286.5598439,286.5573848,7.236713429,7.236213414,57.5879357,57.58395671,3,3,10.07726936,10.07723485,4.525637314,4.526757438,7.791519281,7.791585961,7.334852968,7.334917214,4.525637314,4.526757438,7.791519281,7.791585961,-0.452556652
XTYBMJQHLYVUBK-UHFFFAOYSA-N_conf_0.gjf,COCC#Cc1ccccc1,1,8.138858508,8.145785398,3.793433711,3.795587049,-0.385162935,-0.385294838,-0.242051682,-0.242139884,0.593810015,0.592885278,0.682923954,0.684308726,-8.138858508,-8.145785398,8.821782463,8.830094124,1.735490244,1.734721676,358.137065,357.8718908,512.9970374,512.870726,228.91831,229.96271,203.6559819,203.7029322,16.83113302,16.89106661,87.74298363,87.99300449,91.8513964,91.60137554,87.97984128,87.63114438,175.7228249,175.6241489,88.06387545,87.82996024,175.8068591,175.8229647,78.02018795,77.92310159,0.03399417,0.034817354,1.723638616,1.754527348,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,CC1(C)OB([Cu][P](C2=C(C(F)=C(C(F)=C2F)F)F)(C3=C(F)C(F)=C(F)C(F)=C3F)C4=C(C(F)=C(C(F)=C4F)F)F)OC1(C)C,7.384164472,7.408562706,7.284789065,7.272093016,-0.366394893,-0.367472555,-0.337853436,-0.337546338,0.256826387,0.254144013,2.439354386,2.426518855,-7.384164472,-7.408562706,9.823518858,9.83508156,0.000565321,0.000425839,722.7180654,722.5428645,1314.300591,1313.472473,542.5348238,541.3389734,582.8381184,582.7217881,21.85932336,21.82643346,109.3725487,109.2520625,70.22183132,70.34231754,464.9651106,464.9436138,574.3376593,574.1956763,464.9675323,464.929507,574.340081,574.1815695,-28.67203438,-28.5586555,1.920177041,1.91330926,9.451122328,9.477783815,261.9292974,261.4366984,8.167855764,8.168240902,64.99773097,65.0007958,3,3,9.05547671,9.048416342,4.451640383,4.54982106,7.345852382,7.342808249,7.674285351,7.671919502,4.451640383,4.54982106,7.345852382,7.342808249,-0.338853469
ZZWYPJJFBHEPLG-UHFFFAOYSA-N_conf_0.gjf,c%10(C#CCOC%11=CC=CC=C%11)ccccc%10,1,7.640442129,7.652382374,4.328571521,4.321187231,-0.377197122,-0.377216293,-0.244529785,-0.244640425,0.56935385,0.572731788,0.777454413,0.776584262,-7.640442129,-7.652382374,8.417896542,8.428966636,1.294882892,1.301397032,438.8557537,437.3932385,662.2388983,661.2838383,294.0125986,293.6316157,273.5472269,273.341607,18.60672445,18.64504067,96.51420065,97.16768012,83.08017938,82.42669991,146.0147833,145.3032626,242.528984,242.4709427,146.0744881,145.359574,242.5886888,242.5272541,83.11326004,82.47159028,0.007777188,0.008502222,0.591119865,0.64623025,7.971954414,7.971865181,1.916785926,1.912895527,7.153494418,7.30045695,7.492155626,7.492069546,1.916785926,1.912895527,6.702679544,6.849811537,CC1(OB(OC1(C)C)[Cu][P](OC(C)(C)C)(OC(C)(C)C)C2=CC=CC=C2)C,6.377847352,6.377952974,4.043485576,4.043248982,-0.304252878,-0.304261042,-0.244615094,-0.24461028,2.001114511,1.999753543,0.541136195,0.541083383,-6.377847352,-6.377952974,6.918983548,6.919036357,1.343650619,1.343834401,688.5899483,688.6024844,1177.332514,1177.341049,540.4028519,540.4111784,557.0024941,556.9969848,20.34899587,20.34903717,114.7614109,114.7838522,64.8329691,64.81052782,337.1761159,337.1544233,451.9375268,451.9382755,337.1991307,337.177212,451.9605416,451.9610643,46.67917629,46.69904234,0.079495155,0.079537505,2.806975091,2.804973372,295.8277712,295.8387329,8.730329733,8.732257537,69.47375659,69.48909756,3,3,9.953841739,9.953518343,3.901399685,3.900585482,5.994658481,5.994340946,7.167682531,7.167413536,3.901399685,3.900585482,5.994658481,5.994340946,-0.386235299
