file_name,Reactivo smile,ratio,number_of_atoms_ligand,charge_ligand,multiplicity_ligand,dipole_ligand,electronic_spatial_extent_ligand,E_scf_ligand,zero_point_correction_ligand,E_thermal_correction_ligand,H_thermal_correction_ligand,G_thermal_correction_ligand,E_zpe_ligand,E_ligand,H_ligand,G_ligand,stoichiometry_ligand,homo_energy_ligand,lumo_energy_ligand,electronegativity_ligand,hardness_ligand,smiles_ligand,IP_Boltz_ligand,IP_Emin_ligand,EA_Boltz_ligand,EA_Emin_ligand,HOMO_Boltz_ligand,HOMO_Emin_ligand,LUMO_Boltz_ligand,LUMO_Emin_ligand,dipole_Boltz_ligand,dipole_Emin_ligand,electro_Boltz_ligand,electro_Emin_ligand,nucleo_Boltz_ligand,nucleo_Emin_ligand,electrofug_Boltz_ligand,electrofug_Emin_ligand,nucleofug_Boltz_ligand,nucleofug_Emin_ligand,SASA_area_Boltz_ligand,SASA_area_Emin_ligand,SASA_vol_Boltz_ligand,SASA_vol_Emin_ligand,Dispersion_area_Boltz_ligand,Dispersion_area_Emin_ligand,Dispersion_vol_Boltz_ligand,Dispersion_vol_Emin_ligand,Dispersion_P_int_Boltz_ligand,Dispersion_P_int_Emin_ligand,VBur_Boltz_ligand,VBur_Emin_ligand,Free_VBur_Boltz_ligand,Free_VBur_Emin_ligand,Sasa_distal_VBur_Boltz_ligand,Sasa_distal_VBur_Emin_ligand,Sasa_mol_VBur_Boltz_ligand,Sasa_mol_VBur_Emin_ligand,Buried_distal_VBur_Boltz_ligand,Buried_distal_VBur_Emin_ligand,Buried_mol_VBur_Boltz_ligand,Buried_mol_VBur_Emin_ligand,Pyr_alpha_Boltz_ligand,Pyr_alpha_Emin_ligand,Pyr_P_Boltz_ligand,Pyr_P_Emin_ligand,Pyr_P_angle_Boltz_ligand,Pyr_P_angle_Emin_ligand,Cone_angle_Boltz_ligand,Cone_angle_Emin_ligand,Solid_angle_Boltz_ligand,Solid_angle_Emin_ligand,Solid_angle_G_Boltz_ligand,Solid_angle_G_Emin_ligand,Cone_angle_NAtoms_Boltz_ligand,Cone_angle_NAtoms_Emin_ligand,Sterimol_L_Boltz_ligand,Sterimol_L_Emin_ligand,Sterimol_B_1_Boltz_ligand,Sterimol_B_1_Emin_ligand,Sterimol_B_5_Boltz_ligand,Sterimol_B_5_Emin_ligand,Sterimol_bur_L_Boltz_ligand,Sterimol_bur_L_Emin_ligand,Sterimol_bur_B_1_Boltz_ligand,Sterimol_bur_B_1_Emin_ligand,Sterimol_bur_B_5_Boltz_ligand,Sterimol_bur_B_5_Emin_ligand,file_name_react,smiles_react,IP_Boltz_react,IP_Emin_react,EA_Boltz_react,EA_Emin_react,HOMO_Boltz_react,HOMO_Emin_react,LUMO_Boltz_react,LUMO_Emin_react,dipole_Boltz_react,dipole_Emin_react,electro_Boltz_react,electro_Emin_react,nucleo_Boltz_react,nucleo_Emin_react,electrofug_Boltz_react,electrofug_Emin_react,nucleofug_Boltz_react,nucleofug_Emin_react,SASA_area_Boltz_react,SASA_area_Emin_react,SASA_vol_Boltz_react,SASA_vol_Emin_react,Dispersion_area_Boltz_react,Dispersion_area_Emin_react,Dispersion_vol_Boltz_react,Dispersion_vol_Emin_react,Dispersion_P_int_Boltz_react,Dispersion_P_int_Emin_react
Opt_Freq_borilcobre_IAD,[H]C#CC8=CC=CC=C8OC,2.304308355,65,0,1,5.6574,13393.0017,-1305.38241605,0.579496,0.608251,0.609195,0.515857,-1304.957398,-1304.928643,-1304.927699,-1305.021036,C21H38BCuN2O2,-0.18102,-0.02496,0.10299,0.07803,CC(O1)(C)C(C)(C)OB1/[Cu]=C2N(C3(CC(C4)C5)CC4CC5C3)C=CN\2C67CC(CC(C8)C7)CC8C6,5.87535207579101,5.87580368972363,3.12900044099487,3.12891482488656,-0.27876862707806,-0.278861055632034,-0.216209771819311,-0.216202476324191,2.73078198895669,2.72794498293213,0.284692692396436,0.284722652860346,-5.87535207579101,-5.87580368972363,6.16004476818745,6.16052634258397,2.00169225140157,2.00180782797379,712.000957338369,711.971252062809,1288.78657839732,1288.95282643818,579.942583249407,580.809658870988,649.033183901748,649.861129684308,20.9909540259736,21.0007319376841,119.835153135496,119.937024443283,59.7592268947206,59.6573555869335,398.030838275447,397.771316415398,517.865991410943,517.708340858682,398.001436989647,397.911327818744,517.836590125143,517.848352262027,36.2096190147597,36.2192237909515,0.0999757437795438,0.100184143666537,4.61458301612917,4.61504644706151,300.690642755596,300.77884996895,9.41963279217003,9.42727803450294,74.9590560492186,75.0198949546395,3,3,9.85722198733415,9.85730479586264,3.29158803691383,3.29341430300938,7.36732011688684,7.36768082186444,8.02734430751109,8.0261010478978,3.24972863017709,3.25116019971083,6.97548516350746,6.97533915072876,UFOVULIWACVAAC-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC8=CC=CC=C8OC,8.004266901,8.000261137,3.62615882,3.622097275,-0.372602052,-0.372489241,-0.238505698,-0.238390323,0.624322628,0.654851236,0.623758825,0.622265525,-8.004266901,-8.000261137,8.628025726,8.622526662,1.843600005,1.846168249,318.9139349,319.8327662,453.5465791,454.4245942,198.3642039,198.6565263,178.4088351,178.4403459,16.93461841,16.91486609
Opt_Freq_borilcobre_IAD,[H]C#CC9=CC=C(C(F)(F)F)C=C9,2.304308355,65,0,1,5.6574,13393.0017,-1305.38241605,0.579496,0.608251,0.609195,0.515857,-1304.957398,-1304.928643,-1304.927699,-1305.021036,C21H38BCuN2O2,-0.18102,-0.02496,0.10299,0.07803,CC(O1)(C)C(C)(C)OB1/[Cu]=C2N(C3(CC(C4)C5)CC4CC5C3)C=CN\2C67CC(CC(C8)C7)CC8C6,5.87535207579101,5.87580368972363,3.12900044099487,3.12891482488656,-0.27876862707806,-0.278861055632034,-0.216209771819311,-0.216202476324191,2.73078198895669,2.72794498293213,0.284692692396436,0.284722652860346,-5.87535207579101,-5.87580368972363,6.16004476818745,6.16052634258397,2.00169225140157,2.00180782797379,712.000957338369,711.971252062809,1288.78657839732,1288.95282643818,579.942583249407,580.809658870988,649.033183901748,649.861129684308,20.9909540259736,21.0007319376841,119.835153135496,119.937024443283,59.7592268947206,59.6573555869335,398.030838275447,397.771316415398,517.865991410943,517.708340858682,398.001436989647,397.911327818744,517.836590125143,517.848352262027,36.2096190147597,36.2192237909515,0.0999757437795438,0.100184143666537,4.61458301612917,4.61504644706151,300.690642755596,300.77884996895,9.41963279217003,9.42727803450294,74.9590560492186,75.0198949546395,3,3,9.85722198733415,9.85730479586264,3.29158803691383,3.29341430300938,7.36732011688684,7.36768082186444,8.02734430751109,8.0261010478978,3.24972863017709,3.25116019971083,6.97548516350746,6.97533915072876,XTKBMZQCDBHHKY-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC9=CC=C(C(F)(F)F)C=C9,9.490452887,9.490452938,4.711344017,4.711344073,-0.418038064,-0.418038076,-0.278375663,-0.278375664,1.651074232,1.65107458,1.136752541,1.136752567,-9.490452887,-9.490452938,10.62720543,10.62720551,1.271408523,1.271408495,333.7630506,333.7805495,479.0082982,479.0224674,200.5983762,201.8225161,178.9343626,179.6960324,16.85635794,16.92213922
Opt_Freq_borilcobre_IAD,[H]C#CC%10=CC=CC(C(F)(F)F)=C%10,2.304308355,65,0,1,5.6574,13393.0017,-1305.38241605,0.579496,0.608251,0.609195,0.515857,-1304.957398,-1304.928643,-1304.927699,-1305.021036,C21H38BCuN2O2,-0.18102,-0.02496,0.10299,0.07803,CC(O1)(C)C(C)(C)OB1/[Cu]=C2N(C3(CC(C4)C5)CC4CC5C3)C=CN\2C67CC(CC(C8)C7)CC8C6,5.87535207579101,5.87580368972363,3.12900044099487,3.12891482488656,-0.27876862707806,-0.278861055632034,-0.216209771819311,-0.216202476324191,2.73078198895669,2.72794498293213,0.284692692396436,0.284722652860346,-5.87535207579101,-5.87580368972363,6.16004476818745,6.16052634258397,2.00169225140157,2.00180782797379,712.000957338369,711.971252062809,1288.78657839732,1288.95282643818,579.942583249407,580.809658870988,649.033183901748,649.861129684308,20.9909540259736,21.0007319376841,119.835153135496,119.937024443283,59.7592268947206,59.6573555869335,398.030838275447,397.771316415398,517.865991410943,517.708340858682,398.001436989647,397.911327818744,517.836590125143,517.848352262027,36.2096190147597,36.2192237909515,0.0999757437795438,0.100184143666537,4.61458301612917,4.61504644706151,300.690642755596,300.77884996895,9.41963279217003,9.42727803450294,74.9590560492186,75.0198949546395,3,3,9.85722198733415,9.85730479586264,3.29158803691383,3.29341430300938,7.36732011688684,7.36768082186444,8.02734430751109,8.0261010478978,3.24972863017709,3.25116019971083,6.97548516350746,6.97533915072876,PAHXLHWOHJTWRU-UHFFFAOYSA-N_conf_0.gjf,[H]C#CC%10=CC=CC(C(F)(F)F)=C%10,9.450399767,9.450399938,4.545199751,4.545199889,-0.415972207,-0.4159722,-0.27339769,-0.273397639,1.604230643,1.604215017,1.073139347,1.073139416,-9.450399767,-9.450399938,10.52353911,10.52353935,1.373939596,1.373939527,333.6530499,333.8005502,478.8743947,479.0812089,199.9984613,199.3240441,178.840516,177.748431,16.83588985,16.8328791
Opt_Freq_borilcobre_Tol_BS2,CC#CC1=CC=C(F)C=C1,2.304308355,65,0,1,6.0304,19875.9517,-1762.948539,0.54111,0.575588,0.576532,0.46734,-1762.414032,-1762.379554,-1762.37861,-1762.487802,C27H33BCuO2P,-0.18201,-0.02979,0.1059,0.07611,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,UYQAIEQVTBJVDD-UHFFFAOYSA-N_conf_0.gjf,CC#CC1=CC=C(F)C=C1,8.3105130135872,8.3105130135872,3.86709452354988,3.86709452354988,-0.385428837230927,-0.385428837230927,-0.245573380113228,-0.245573380113228,1.3035086113429,1.3035086113429,0.723302394227549,0.723302394227549,-8.3105130135872,-8.3105130135872,9.03381540781475,9.03381540781475,1.70220787067767,1.70220787067767,325.54180746769,325.54180746769,454.23287635597,454.23287635597,197.13899354025,197.13899354025,172.836637133707,172.836637133707,16.623470103342,16.623470103342
Opt_Freq_borilcobre_Tol_BS2,CC#CC2=CC=C(Br)C=C2,2.304308355,65,0,1,6.0304,19875.9517,-1762.948539,0.54111,0.575588,0.576532,0.46734,-1762.414032,-1762.379554,-1762.37861,-1762.487802,C27H33BCuO2P,-0.18201,-0.02979,0.1059,0.07611,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,ZXEYXWFEAUAXQG-UHFFFAOYSA-N_conf_0.gjf,CC#CC2=CC=C(Br)C=C2,8.09553552927669,8.09553552927669,4.32786127524084,4.32786127524084,-0.386485608164837,-0.386485608164837,-0.256617265764708,-0.256617265764708,1.8980065740137,1.8980065740137,0.833223730079679,0.833223730079679,-8.09553552927669,-8.09553552927669,8.92875925935636,8.92875925935636,1.35136245483884,1.35136245483884,348.10398162051,348.10398162051,493.920116652641,493.920116652641,217.026105676502,217.026105676502,195.67450671083,195.67450671083,17.9524896414986,17.9524896414986
Opt_Freq_borilcobre_Tol_BS2,CC#CC3=CC=C(C#N)C=C3,2.304308355,65,0,1,6.0304,19875.9517,-1762.948539,0.54111,0.575588,0.576532,0.46734,-1762.414032,-1762.379554,-1762.37861,-1762.487802,C27H33BCuO2P,-0.18201,-0.02979,0.1059,0.07611,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,VZZUXMKKAHKBEW-UHFFFAOYSA-N_conf_0.gjf,CC#CC3=CC=C(C#N)C=C3,8.44921814398446,8.44921814398446,4.88848821380334,4.88848821380334,-0.395392065213391,-0.395392065213391,-0.276615849954784,-0.276615849954784,2.26701811715795,2.26701811715795,1.07219271740867,1.07219271740867,-8.44921814398446,-8.44921814398446,9.52141086139313,9.52141086139313,1.02970450360533,1.02970450360533,350.222487433644,350.222487433644,493.819219387138,493.819219387138,214.613983937053,214.613983937053,189.876619249058,189.876619249058,17.2438534848812,17.2438534848812
Opt_Freq_borilcobre_Tol_BS2,CC#CC4=CC(C=CC=C5)=C5C=C4,2.304308355,65,0,1,6.0304,19875.9517,-1762.948539,0.54111,0.575588,0.576532,0.46734,-1762.414032,-1762.379554,-1762.37861,-1762.487802,C27H33BCuO2P,-0.18201,-0.02979,0.1059,0.07611,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,ZGOSSPHYGCSKIJ-UHFFFAOYSA-N_conf_0.gjf,CC#CC4=CC(C=CC=C5)=C5C=C4,7.54200173751107,7.54200173751107,4.56594527057393,4.56594527057393,-0.368707214787087,-0.368707214787087,-0.257895194665485,-0.257895194665485,0.392730531517552,0.392730531517552,0.842743122782714,0.842743122782714,-7.54200173751107,-7.54200173751107,8.38474486029379,8.38474486029379,1.12279785220879,1.12279785220879,380.343714926157,380.343714926157,555.668530428302,555.668530428302,244.627674327632,244.627674327632,225.73299528512,225.73299528512,18.0740597171668,18.0740597171668
Opt_Freq_borilcobre_Tol_BS2,CC#CC6=C(C)C=CC=C6C,2.304308355,65,0,1,6.0304,19875.9517,-1762.948539,0.54111,0.575588,0.576532,0.46734,-1762.414032,-1762.379554,-1762.37861,-1762.487802,C27H33BCuO2P,-0.18201,-0.02979,0.1059,0.07611,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,YYKXHHPUGFJFKF-UHFFFAOYSA-N_conf_0.gjf,CC#CC6=C(C)C=CC=C6C,7.73992574354896,7.73992574354896,3.50006128005511,3.50006128005511,-0.367783347969893,-0.367783347969893,-0.227577863623691,-0.227577863623691,0.526069974804068,0.526069974804068,0.562454324273182,0.562454324273182,-7.73992574354896,-7.73992574354896,8.30238006782214,8.30238006782214,1.90839304421807,1.90839304421807,357.432562733599,357.432562733599,521.485574335495,521.485574335495,235.954507403933,235.954507403933,215.243373813442,215.243373813442,17.1925946238962,17.1925946238962
Opt_Freq_borilcobre_Tol_BS2,COC(C=C7)=CC=C7C#CCC,2.304308355,65,0,1,6.0304,19875.9517,-1762.948539,0.54111,0.575588,0.576532,0.46734,-1762.414032,-1762.379554,-1762.37861,-1762.487802,C27H33BCuO2P,-0.18201,-0.02979,0.1059,0.07611,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,KFCZINMOAMGOBE-UHFFFAOYSA-N_conf_0.gjf,COC(C=C7)=CC=C7C#CCC,7.46045751828777,7.45800611188464,3.45571693547341,3.45383677620193,-0.362589411102162,-0.362538366823984,-0.225755180931281,-0.225701898787742,0.549313554303145,0.54929249835581,0.520394781064524,0.519685677010157,-7.46045751828777,-7.45800611188464,7.98085229935229,7.9776917888948,1.91067784559111,1.91184890080823,391.207453885094,391.262027892936,563.710404214866,563.853998166072,252.712215883876,252.662755635513,226.735404617127,226.920342794257,16.8220681419399,16.8244342452505
Opt_Freq_borilcobre_Tol_BS2,CC(C)CC#CC8=CC=CC=C8,2.304308355,65,0,1,6.0304,19875.9517,-1762.948539,0.54111,0.575588,0.576532,0.46734,-1762.414032,-1762.379554,-1762.37861,-1762.487802,C27H33BCuO2P,-0.18201,-0.02979,0.1059,0.07611,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,OVZNWVIADNDQCJ-UHFFFAOYSA-N_conf_0.gjf,CC(C)CC#CC8=CC=CC=C8,7.91551392426732,7.91551311367826,3.57539093858967,3.57537690820306,-0.37505315713586,-0.375053233780689,-0.233347267580267,-0.233346799865151,0.361818133322178,0.361821306510876,0.600835095309781,0.60083154679032,-7.91551392426732,-7.91551311367826,8.5163490195771,8.51634466046858,1.87144415672011,1.87145463858726,394.057757112953,393.932756524356,579.123125378717,579.032891064093,264.152436410808,263.252838109043,240.479724606635,239.362096808949,17.1545114639725,17.1314460469958
Opt_Freq_borilcobre_Tol_BS2,CC(C)C#CC1=CC=CC=C1,0.820811197,65,0,1,6.0304,19875.9517,-1762.948539,0.54111,0.575588,0.576532,0.46734,-1762.414032,-1762.379554,-1762.37861,-1762.487802,C27H33BCuO2P,-0.18201,-0.02979,0.1059,0.07611,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,ZSSKQAZGJBLRRM-UHFFFAOYSA-N_conf_0.gjf,CC(C)C#CC1=CC=CC=C1,7.98368685177259,7.97887750769107,3.59917610255137,3.59677797260194,-0.376271102110497,-0.376178203573205,-0.23426027867751,-0.234197905220958,0.306913146462806,0.307957332244365,0.614610529752312,0.61345598179821,-7.98368685177259,-7.97887750769107,8.59829738152491,8.59233348948927,1.86143442720094,1.86267800919627,373.6157758841,373.452616520502,535.731043985844,535.64430270772,242.247757188802,241.852229964811,216.558024055902,216.517087909339,16.8863730918103,16.884491475115
Opt_Freq_borilcobre_Tol_BS2,CC#CC2=CC=CS2,1.074815258,65,0,1,6.0304,19875.9517,-1762.948539,0.54111,0.575588,0.576532,0.46734,-1762.414032,-1762.379554,-1762.37861,-1762.487802,C27H33BCuO2P,-0.18201,-0.02979,0.1059,0.07611,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,YBOMTHBYVCIWDE-UHFFFAOYSA-N_conf_0.gjf,CC#CC2=CC=CS2,7.95681395290439,7.95681395290439,4.01548340324916,4.01548340324916,-0.37003187510147,-0.37003187510147,-0.2495909023931,-0.2495909023931,0.457774920635952,0.457774920635952,0.722405310141564,0.722405310141564,-7.95681395290439,-7.95681395290439,8.67921926304596,8.67921926304596,1.55292190689241,1.55292190689241,302.332293008014,302.332293008014,414.012174914318,414.012174914318,181.48351464041,181.48351464041,159.281689169195,159.281689169195,16.9339866900057,16.9339866900057
Opt_Freq_borilcobre_Tol_BS2,CC#CC3=NC(C=CC=C4)=C4O3,0.820811197,65,0,1,6.0304,19875.9517,-1762.948539,0.54111,0.575588,0.576532,0.46734,-1762.414032,-1762.379554,-1762.37861,-1762.487802,C27H33BCuO2P,-0.18201,-0.02979,0.1059,0.07611,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,PKXUUXIRIXWTLI-UHFFFAOYSA-N_conf_0.gjf,CC#CC3=NC(C=CC=C4)=C4O3,8.24947768005201,8.24947768005201,4.61899665907487,4.61899665907487,-0.389427093584518,-0.389427093584518,-0.265027490212494,-0.265027490212494,0.773788727141181,0.773788727141181,0.949098074464426,0.949098074464426,-8.24947768005201,-8.24947768005201,9.19857575451644,9.19857575451644,1.17610141538956,1.17610141538956,352.202073726341,352.202073726341,499.839687538933,499.839687538933,217.140268983969,217.140268983969,193.122712588231,193.122712588231,17.2059854172437,17.2059854172437
